# Start timestamp: 1759998836180
# Start time: 09.10.2025 10:33:56.180
# Duration: 00:43.097
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: normal
# Name: 251009_10:33:55
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.461914	-0.288574	0.962402	-53.970001	15.400000	4.760000	2.00	0.000000	0.000000	6.25	4.75	3.00	2.50	0.50	0.25	1.75	0.50	10.50	8.50	8.25	4.00	3.75	24.25	5.50	9.25	-0.203125	0.035645	1.016113	-0.070000	-4.200000	3.150000	997.00	0.171765	0.023779
17.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.414551	-0.252441	0.965820	-55.650002	21.070000	5.740000	0.00	0.000000	0.000000	6.50	4.75	3.25	2.25	0.50	0.00	1.75	0.50	10.50	8.50	8.00	3.75	3.75	23.50	5.50	9.00	-0.205566	0.033691	1.005859	-0.420000	-3.010000	3.150000	983.00	0.168881	0.026645
17.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.370117	-0.221191	0.984863	-56.490002	26.250000	7.980000	0.00	0.000000	0.000000	5.75	4.25	2.75	2.25	0.75	0.00	1.75	0.50	10.25	8.75	7.75	3.50	3.75	23.50	5.25	9.25	-0.201172	0.029785	1.006348	-0.280000	-2.730000	3.150000	958.00	0.178052	0.027022
17.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.304199	-0.161621	1.073242	-53.970001	28.559999	14.350000	0.00	0.000000	0.000000	5.50	4.00	3.00	2.50	0.25	0.25	1.75	0.50	10.25	8.75	8.25	3.50	4.00	23.00	5.50	9.50	-0.205078	0.027344	1.007812	-0.140000	-2.590000	3.150000	964.00	0.179424	0.021944
17.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.267578	-0.182617	1.067871	-52.920002	27.090000	20.510000	0.00	0.000000	0.000000	6.25	3.50	3.25	2.50	0.25	0.00	1.50	0.50	10.50	8.75	8.00	3.50	4.00	22.50	5.75	9.00	-0.200195	0.033203	1.009277	-0.280000	-2.940000	3.290000	959.00	0.176584	0.025207
17.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.250000	-0.193848	1.023438	-55.299999	26.950001	26.740000	0.00	0.000000	0.000000	5.75	4.50	3.50	2.50	0.50	0.00	1.50	0.75	10.50	8.50	7.50	3.50	4.25	23.00	5.50	9.00	-0.200684	0.032227	1.008301	0.070000	-2.870000	3.220000	969.00	0.170614	0.021835
17.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.243164	-0.186035	1.005859	-56.840000	29.260000	32.970001	0.00	0.000000	0.000000	6.00	4.00	3.25	2.75	0.50	0.00	1.50	0.75	10.25	8.25	7.25	3.00	4.25	23.00	5.75	9.25	-0.200684	0.031738	1.005371	0.420000	-3.430000	3.150000	956.00	0.172056	0.022522
17.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.217285	-0.172852	1.029297	-55.930000	30.660000	39.200001	0.00	0.000000	0.000000	5.75	3.75	3.00	2.50	0.50	0.25	1.25	1.00	9.75	8.25	7.75	3.75	4.25	23.00	5.50	9.00	-0.200684	0.037109	1.003906	1.330000	-4.130000	3.360000	951.00	0.175763	0.014855
17.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.195801	-0.183594	1.077148	-53.270000	29.960001	45.500000	0.00	0.000000	0.000000	6.00	4.25	2.25	2.50	0.75	0.00	1.25	1.00	9.25	8.25	7.75	4.00	4.25	22.75	5.00	9.00	-0.196289	0.036621	1.000977	2.730000	-5.180000	3.360000	937.00	0.172693	0.011755
17.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.165527	-0.229980	1.087402	-54.320000	24.990000	55.230000	0.00	0.000000	0.000000	6.50	4.75	3.25	2.50	0.75	0.00	1.00	1.00	9.25	8.00	7.75	4.00	4.50	22.50	5.25	9.00	-0.200684	0.031738	1.005371	4.060000	-5.600000	3.710000	956.00	0.160896	0.009382
17.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.165039	-0.270508	1.014648	-58.660000	22.049999	60.830002	0.00	0.000000	0.000000	6.25	4.50	3.50	2.50	0.75	0.00	1.00	1.00	9.00	7.50	7.75	3.75	5.00	22.25	5.75	9.25	-0.200195	0.039062	1.015137	2.310000	-3.990000	3.640000	951.00	0.162986	0.005613
17.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.169434	-0.279785	0.954102	-61.389999	22.469999	64.330002	0.00	0.000000	0.000000	6.00	4.25	2.50	2.50	0.75	0.25	1.00	1.25	8.75	7.25	7.50	3.50	5.25	22.00	5.50	9.25	-0.197266	0.039062	1.008301	1.400000	-3.080000	3.430000	926.00	0.167843	0.000729
17.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.168945	-0.279785	0.916504	-61.320000	24.290001	65.309998	0.00	0.000000	0.000000	6.25	4.50	2.75	2.50	0.50	0.25	0.75	1.25	8.50	7.25	7.00	4.00	5.25	22.25	6.00	9.50	-0.194824	0.041016	1.004395	0.840000	-3.220000	3.150000	933.00	0.166380	-0.003100
17.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.170410	-0.283691	0.944336	-57.889999	26.320000	63.700001	0.00	0.000000	0.000000	6.50	4.75	3.25	2.75	0.50	0.25	0.75	1.50	8.25	7.50	7.50	4.00	5.25	22.25	5.75	9.50	-0.195312	0.036621	1.005371	-0.420000	-3.290000	3.010000	954.00	0.157698	-0.006281
18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.153320	-0.269531	1.023926	-52.290001	25.969999	60.410000	0.00	0.000000	0.000000	6.25	5.25	4.25	2.75	0.75	0.50	0.75	1.25	8.50	7.25	7.50	4.25	5.25	22.25	5.50	9.25	-0.197266	0.037598	1.009277	-1.050000	-3.500000	2.730000	969.00	0.149143	-0.004537
18.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.158691	-0.277832	1.056641	-49.980000	19.180000	54.320000	0.00	0.000000	0.000000	6.75	5.00	4.25	3.00	0.75	0.25	1.00	1.25	8.25	7.25	7.50	4.25	5.50	22.00	5.50	9.00	-0.198730	0.040527	1.000000	-1.470000	-3.640000	2.870000	972.00	0.145384	-0.004366
18.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.158691	-0.273926	1.059082	-51.869999	15.050000	50.400002	0.00	0.000000	0.000000	7.00	5.00	3.25	3.25	1.00	0.25	0.75	1.50	8.25	6.75	7.25	4.00	5.50	22.25	5.25	9.00	-0.198242	0.041992	1.015137	-1.750000	-3.500000	2.940000	956.00	0.145262	-0.006980
18.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.162109	-0.262695	1.088379	-53.480000	9.940000	46.619999	0.00	0.000000	0.000000	7.00	5.00	3.50	3.25	1.00	0.25	0.75	1.50	8.25	6.75	7.25	4.00	4.75	21.25	5.25	9.00	-0.202148	0.041992	1.003906	-1.820000	-2.940000	2.940000	943.00	0.141114	-0.005082
18.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.163574	-0.239746	1.045410	-56.000000	3.360000	42.980000	0.00	0.000000	0.000000	7.25	5.25	3.75	3.00	1.00	0.25	1.00	1.25	8.25	7.00	6.75	3.75	4.50	21.50	5.50	8.75	-0.195312	0.041504	1.006836	-1.750000	-3.780000	2.870000	944.00	0.139100	0.002225
18.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.193848	-0.219238	0.948242	-58.029999	-0.140000	39.759998	0.00	0.000000	0.000000	7.25	5.25	4.00	3.00	1.00	0.25	0.75	1.25	7.75	6.25	6.75	4.00	4.50	21.50	5.25	9.00	-0.192871	0.040039	1.007812	-0.490000	-3.780000	2.940000	929.00	0.135930	-0.002386
18.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.204102	-0.178711	0.903320	-57.540001	0.280000	37.310001	0.00	0.000000	0.000000	7.50	5.75	5.00	3.50	1.00	0.25	0.75	1.50	7.50	6.00	7.00	3.75	4.75	21.50	5.25	9.00	-0.195312	0.036133	1.001465	0.140000	-3.710000	3.010000	955.00	0.122356	-0.006665
18.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.213867	-0.097168	0.865723	-54.880001	2.380000	34.160000	0.00	0.000000	0.000000	8.25	6.00	4.25	3.75	1.00	0.50	0.50	1.50	7.00	6.00	6.25	3.75	4.75	20.75	4.25	8.75	-0.201172	0.039062	0.998047	0.980000	-3.920000	3.010000	923.00	0.109748	-0.010792
18.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.197266	-0.022949	0.904297	-52.430000	4.690000	34.439999	0.00	0.000000	0.000000	8.75	6.50	4.50	3.50	1.00	0.50	0.50	1.50	7.00	5.75	6.25	3.75	5.25	20.25	5.25	8.50	-0.192383	0.042969	1.009277	1.610000	-4.060000	3.220000	941.00	0.105541	-0.013703
18.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.159180	0.076172	1.066406	-46.970001	1.890000	37.730000	0.00	0.000000	0.000000	9.00	6.75	5.25	4.25	1.25	0.75	0.50	1.75	6.25	5.00	6.00	3.75	5.50	20.00	5.50	8.50	-0.197754	0.040527	1.002930	1.400000	-3.780000	3.220000	955.00	0.090420	-0.022360
18.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.130859	0.104004	1.061035	-43.680000	-7.420000	42.840000	0.00	0.000000	0.000000	9.25	6.75	5.25	4.00	1.00	0.75	0.50	1.50	5.75	5.00	5.50	3.50	5.25	20.25	5.50	8.50	-0.195801	0.043945	1.004395	0.910000	-3.150000	3.220000	932.00	0.089426	-0.019179
18.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.148438	0.137695	0.919922	-43.820000	-14.560000	49.279999	0.00	0.000000	0.000000	9.75	7.00	5.00	4.00	1.00	1.00	0.50	1.50	6.00	5.25	5.50	3.50	5.25	19.75	5.25	8.25	-0.191895	0.041016	1.015137	-0.350000	-2.310000	3.010000	938.00	0.083575	-0.018905
18.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.177246	0.178711	0.757324	-42.840000	-14.770000	56.490002	0.00	0.000000	0.000000	10.75	7.25	5.25	5.00	1.25	1.00	0.50	1.50	6.00	5.25	5.75	3.50	5.25	19.50	5.25	8.00	-0.195312	0.043457	1.006348	-0.840000	-2.240000	3.010000	969.00	0.069456	-0.020063
18.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.207520	0.235352	0.632324	-36.330002	-5.250000	67.199997	0.00	0.000000	0.000000	10.75	7.00	5.50	4.75	0.75	1.00	0.50	1.75	5.50	5.25	5.50	3.75	5.00	19.75	5.00	8.00	-0.197266	0.045898	1.001465	-0.980000	-2.310000	2.940000	954.00	0.069777	-0.021813
18.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.179199	0.303223	0.750977	-26.600000	0.980000	75.599998	0.00	0.000000	0.000000	11.25	7.25	5.75	4.25	0.75	1.00	0.50	1.50	5.50	5.25	5.50	3.50	5.00	19.50	5.00	8.00	-0.198242	0.044922	1.005859	-0.840000	-2.310000	2.870000	950.00	0.065952	-0.017814
18.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.147461	0.342773	0.801270	-14.700000	0.630000	85.540001	0.00	0.000000	0.000000	10.50	7.50	5.50	4.75	0.75	1.00	0.25	1.50	5.00	5.00	5.25	3.25	5.25	19.00	4.50	7.75	-0.202148	0.040527	1.009766	-0.630000	-2.380000	2.800000	918.00	0.060625	-0.024871
18.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.140137	0.357422	0.755371	-5.600000	-1.050000	95.830002	0.00	0.000000	0.000000	12.75	8.00	5.25	5.00	0.75	1.00	0.25	1.75	5.00	4.75	5.25	3.00	5.25	18.25	3.75	7.50	-0.194824	0.048828	1.006836	-0.630000	-2.170000	2.800000	930.00	0.037623	-0.024595
18.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.150879	0.343750	0.669922	-1.050000	0.350000	105.840004	0.00	0.000000	0.000000	13.25	8.50	5.75	5.00	0.75	1.00	0.25	1.75	5.00	4.75	5.00	3.50	5.25	18.00	5.00	7.75	-0.196777	0.043945	1.006348	-0.700000	-2.030000	2.870000	963.00	0.036294	-0.026972
18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.172852	0.383789	0.520508	2.870000	9.100000	117.110001	0.00	0.000000	0.000000	13.25	8.75	6.00	5.25	1.00	1.00	0.25	1.75	4.50	4.00	5.00	3.25	5.00	18.25	5.50	7.50	-0.201660	0.050293	1.009277	-0.560000	-1.680000	2.800000	960.00	0.030964	-0.027882
18.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.186523	0.398926	0.405273	10.360000	19.530001	121.660004	0.00	0.000000	0.000000	13.50	9.25	6.00	5.25	1.00	1.25	0.25	1.75	5.25	3.50	4.50	3.00	5.00	17.75	5.25	7.25	-0.195312	0.051758	1.007812	-0.490000	-1.470000	2.870000	958.00	0.022858	-0.025188
18.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.216309	0.401855	0.279297	22.889999	34.160000	123.059998	0.00	0.000000	0.000000	13.50	9.25	6.00	5.00	0.75	1.25	0.25	1.75	4.75	3.00	4.25	3.00	5.00	17.50	4.50	7.25	-0.196289	0.044434	1.008301	-0.770000	-1.400000	2.870000	926.00	0.016020	-0.027382
18.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.210449	0.415527	0.296387	39.410000	52.779999	121.590004	0.00	0.000000	0.000000	14.00	9.25	5.75	5.00	0.75	1.00	0.25	1.75	4.25	3.00	4.50	3.00	4.50	17.25	4.25	7.25	-0.199707	0.039062	1.009277	-0.980000	-1.260000	2.800000	911.00	0.010644	-0.026877
18.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.165039	0.393555	0.406250	55.230000	68.389999	118.650002	0.00	0.000000	0.000000	14.25	9.25	6.00	5.50	0.75	1.00	0.25	1.75	4.00	3.25	4.00	3.00	4.50	16.25	3.75	6.75	-0.201660	0.049316	1.007812	-0.700000	-1.400000	2.870000	898.00	-0.003049	-0.028538
18.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.159180	0.326660	0.413574	62.790001	80.779999	113.050003	0.00	0.000000	0.000000	14.75	10.50	6.00	5.25	1.00	1.00	0.00	1.50	4.25	3.75	3.50	2.75	4.00	16.00	3.75	6.50	-0.202637	0.045898	1.005371	-0.560000	-1.400000	2.870000	901.00	-0.013282	-0.022810
18.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.141113	0.268066	0.401367	60.480000	95.340004	102.620003	0.00	0.000000	0.000000	15.50	10.50	6.00	5.25	0.50	1.00	0.00	1.50	4.25	2.00	3.75	2.75	4.25	16.00	3.75	6.75	-0.198730	0.047363	1.011230	-0.420000	-0.980000	2.940000	890.00	-0.020045	-0.026004
18.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.50	0.75	1.25	-1.016602	0.480469	5.388672	79.940002	68.459999	37.939999	67.00	0.406508	0.090201	16.00	11.00	6.25	5.25	0.50	1.00	0.00	1.50	3.50	1.75	3.75	2.75	4.00	14.75	3.25	6.50	-0.200195	0.044922	1.009277	-0.490000	-0.700000	3.010000	869.00	-0.039733	-0.030217
18.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	6.50	0.50	0.50	-1.489746	-0.079102	1.719727	17.290001	-46.060001	15.470000	75.00	0.396902	0.122855	16.75	11.25	6.25	5.75	0.75	1.00	0.00	1.50	2.50	1.75	3.75	2.75	4.50	14.25	3.50	6.25	-0.203613	0.044922	1.009766	-0.490000	-0.420000	3.080000	876.00	-0.051646	-0.038364
18.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.75	0.50	0.00	7.25	0.25	0.00	-0.626953	0.191406	1.231445	-32.480000	-44.730000	15.470000	96.00	0.363369	0.101782	16.00	11.25	6.00	5.75	0.75	0.75	0.00	1.25	2.75	1.75	3.75	2.50	4.75	14.00	4.00	6.25	-0.199219	0.041016	1.007812	-0.560000	0.000000	3.080000	864.00	-0.044468	-0.037622
18.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.75	0.50	0.00	7.50	0.75	0.50	-0.265625	0.530273	0.569336	-20.440001	-54.599998	0.560000	114.00	0.359787	0.094107	16.50	12.00	6.00	5.75	0.50	0.75	0.00	1.50	2.50	2.00	2.25	2.25	4.25	13.50	4.75	6.00	-0.203613	0.049805	1.004883	-0.700000	0.560000	3.080000	855.00	-0.056095	-0.037191
18.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.25	1.25	0.50	0.00	9.25	0.75	0.50	-0.317383	0.172852	0.501953	12.390000	-61.180000	-22.540001	146.00	0.353092	0.103440	16.25	12.25	6.00	5.50	0.50	0.75	0.00	1.50	1.50	1.25	2.00	2.50	4.00	12.50	4.00	5.75	-0.203125	0.046875	1.004883	-0.910000	0.840000	3.080000	807.00	-0.075623	-0.044888
18.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.75	2.00	0.75	0.00	10.75	0.75	1.25	-0.541504	-0.175293	1.337402	2.240000	-72.519997	-30.870001	185.00	0.344251	0.084714	16.75	12.25	5.75	5.75	0.50	0.50	0.00	1.50	1.75	1.00	2.25	2.00	3.75	11.75	2.00	5.75	-0.202148	0.046875	1.007812	-1.400000	0.910000	2.940000	776.00	-0.097837	-0.041070
18.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	2.00	2.75	1.25	0.25	12.50	1.25	1.25	-0.489258	-0.041504	1.093262	3.360000	-99.680000	-23.170000	227.00	0.339710	0.063948	16.50	12.00	6.00	5.50	0.25	0.75	0.00	1.25	1.75	1.50	2.00	1.75	3.50	11.25	3.00	5.25	-0.201172	0.052246	1.006836	-1.400000	0.910000	2.870000	768.00	-0.094132	-0.036956
18.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	2.25	3.25	1.50	0.75	15.25	2.00	1.50	-0.444336	-0.051758	1.079590	20.020000	-106.120003	-20.020000	286.00	0.338931	0.057136	16.25	11.75	5.50	5.25	0.25	0.50	0.00	1.00	1.75	0.75	1.75	2.00	3.25	11.00	2.50	4.75	-0.201660	0.047363	1.008789	-1.330000	1.050000	3.080000	724.00	-0.102104	-0.034075
18.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	2.50	3.75	2.25	1.25	17.25	2.50	2.50	-0.426270	-0.128418	1.115723	27.370001	-111.650002	-13.090000	345.00	0.334390	0.040695	15.25	11.00	5.25	5.25	0.25	0.50	0.00	0.75	1.75	0.50	1.50	1.25	3.00	10.00	2.25	4.00	-0.205566	0.049805	1.008301	-1.260000	1.190000	3.010000	665.00	-0.113571	-0.029363
18.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	3.00	4.50	2.75	1.50	19.00	2.75	3.00	-0.388672	-0.083008	1.067383	22.889999	-115.919998	-4.620000	393.00	0.331072	0.033889	15.00	10.75	5.25	4.75	0.25	0.00	0.00	0.75	1.00	0.75	1.25	1.50	2.75	9.25	2.50	4.00	-0.209473	0.048828	1.010254	-1.330000	1.260000	3.080000	633.00	-0.118289	-0.031755
18.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	2.75	4.00	5.25	3.25	2.00	20.25	4.00	3.25	-0.379395	-0.035645	1.044434	25.270000	-114.169998	1.470000	458.00	0.324512	0.019496	14.75	9.50	4.75	4.00	0.00	0.00	0.00	0.75	1.50	0.50	1.50	1.00	2.75	8.75	2.50	3.50	-0.208984	0.047363	1.010254	-1.400000	1.260000	3.010000	593.00	-0.111741	-0.023200
18.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.25	4.25	5.75	4.25	2.50	21.00	3.50	3.00	-0.366699	-0.011719	1.050293	27.160000	-113.820000	3.780000	490.00	0.317799	0.014296	14.50	8.50	4.00	4.00	0.00	0.25	0.00	0.75	1.25	0.25	1.25	1.00	2.50	7.50	2.50	3.25	-0.209961	0.045898	1.007324	-1.610000	1.120000	3.010000	550.00	-0.121834	-0.027969
18.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.75	4.00	5.75	5.00	3.50	21.00	3.25	3.00	-0.333008	0.014160	1.042480	26.880001	-109.690002	2.380000	510.00	0.312239	0.004156	13.75	8.75	4.00	4.00	0.25	0.00	0.00	0.75	1.00	0.50	1.25	1.00	2.00	6.75	1.50	2.25	-0.203613	0.048340	1.004883	-1.680000	1.190000	2.870000	514.00	-0.146394	-0.024874
18.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	4.25	4.00	6.25	5.50	4.00	21.50	3.50	4.00	-0.312012	0.023438	1.035645	27.160000	-108.500000	0.700000	551.00	0.307692	-0.006103	13.75	8.75	3.50	4.25	0.00	0.00	0.00	0.50	0.50	0.75	1.25	0.50	1.75	5.50	1.50	1.50	-0.209961	0.048828	1.007324	-1.610000	1.050000	2.940000	475.00	-0.175088	-0.025702
18.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	4.50	4.75	6.50	6.00	5.25	21.75	5.00	4.25	-0.294434	0.020020	1.030762	25.830000	-104.580002	-1.050000	608.00	0.303615	-0.020385	13.50	8.50	2.50	3.50	0.00	0.00	0.00	0.25	0.25	0.75	1.25	0.25	1.50	4.00	1.25	0.75	-0.223145	0.040039	1.012207	-1.540000	0.840000	2.870000	414.00	-0.206481	-0.022742
18.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	5.00	5.50	7.50	6.25	5.75	21.75	5.25	3.50	-0.271484	0.016113	1.038574	25.340000	-99.750000	-1.470000	642.00	0.299531	-0.020403	13.00	7.50	2.25	3.25	0.00	0.00	0.00	0.25	0.50	0.50	1.00	0.50	1.00	4.50	0.75	0.25	-0.212402	0.051270	1.014160	-0.840000	0.840000	2.940000	384.00	-0.206729	-0.008540
18.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5.75	5.50	7.75	6.50	6.50	22.25	5.25	4.00	-0.260742	0.018066	1.050781	25.059999	-92.470001	-1.190000	677.00	0.295908	-0.024120	11.00	7.50	2.50	3.25	0.00	0.00	0.00	0.00	0.50	0.50	0.25	0.75	0.50	1.75	0.25	0.50	-0.223633	0.043945	1.025879	0.280000	0.280000	2.870000	321.00	-0.266996	-0.018906
18.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	6.00	5.75	8.00	6.75	6.75	22.00	5.25	4.75	-0.248047	0.016113	0.990723	22.260000	-81.620003	-0.280000	702.00	0.290765	-0.032063	10.75	7.25	1.50	2.75	0.00	0.25	0.00	0.00	0.25	0.25	0.25	0.25	0.50	1.00	0.25	0.25	-0.212891	0.051758	1.031250	1.400000	-0.840000	3.010000	279.00	-0.304620	-0.024101
18.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	6.25	6.00	8.75	7.00	7.00	21.75	6.25	4.75	-0.217773	0.018066	0.974609	21.840000	-73.570000	-0.070000	735.00	0.288657	-0.037069	10.50	6.75	1.50	2.00	0.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	0.75	0.25	0.25	-0.239746	0.050293	1.054199	1.610000	-2.730000	2.800000	250.00	-0.325211	-0.003028
